Hari,Skor
1,-3.5275985810163393
2,-245.24180412601942
3,-17015.32417687249
4,-65330.59504663452
5,-131531927.33352643
6,-3501373.3464918993
7,-9452570.033396635
8,-13457469.261831012
9,-6089393.05618767
10,-1086200.3424911278
11,-200387.38933732043
12,-3203.767261972937
13,-55688.25146445639
14,-32996.84798510322
15,-9666.8795081426
16,-72798.44987766707
17,-23880.14964845755
18,-2698.4826388719925
19,-12364.674453314065
20,-5665.924539241333
21,-3739.724019175835
22,-5121.559559507563
23,-1271.3340988266839
24,-900.4616257288233
25,-386.02249039378376
26,-831.7087692745308
27,-214.0592333967977
28,-613.3987186154287
29,-908.7960736928333
30,-393.20349299331
31,-802.037410296723
32,-304.74755461126017
33,-321.39264604718807
34,-352.5947490926686
35,-267.3267909516991
36,-261.9495303808868
37,-172.2330914865514
38,-144.2798248176237
39,-101.75391322139826
40,-151.7848050693542
41,-96.73859269236081
42,-97.3955301721365
43,-72.89072337752803
44,-80.75371978831596
45,-120.76590652295093
46,-113.06608200899075
47,-87.03895897015691
48,-171.38125544055777
49,-194.1108051009742
50,-206.02247580464083
51,-196.24563371225972
52,-191.94914122284786
53,-184.08981797751585
54,-168.86132344239385
55,-140.77175919370018
56,-142.1885146677731
57,-137.76958814624487
58,-127.6127510964759
59,-123.7987172810834
60,-119.9281136755878
61,-99.01874617911517
62,-93.60163239865781
63,-90.39127117362553
64,-72.10193839173834
65,-52.3207064769585
66,-39.191006528630126
67,-37.50167618598925
68,-42.479436460068975
69,-33.546972381458765
70,-18.23010748043961
71,-14.31493276974583
72,-7.7814172531122665
73,-4.575391174817337
74,-5.442278535468956
75,-5.2101465671779845
76,-3.956979226902285
77,-2.739233111683537
78,-2.8113908941686034
79,-2.5122944537668217
80,-3.783330145478619
81,-2.098808951999097
82,-3.4399582310475765
83,-3.473270573596422
84,-2.94649364369339
85,-2.919835288485357
86,-3.5554682670340396
87,-2.437457117593838
88,-2.7276917115529087
89,-2.690132845267495
90,-1.6256522096863937
91,-1.9412567074578106
92,-1.466963262139139
93,-1.479573406032344
94,-1.5081124579175915
95,-0.7562842958475695
96,-0.7880722113097607
97,-0.6867466895905832
98,-0.42093950167047955
99,-0.39584880076659523
100,-0.36704422533817893
101,-0.5915641720860016
102,0.19170726828927087
103,0.10578439607516799
104,0.3763678716528135
105,0.33564478000723474
106,0.6579128687647267
107,0.6097810350022277
108,0.6276732259450165
109,0.6073831078430046
110,0.7586089109562493
111,0.8799267043632789
112,0.876414600005402
113,0.8713481494427382
114,0.9206601304669351
115,0.8846630758196239
116,0.9461602128044899
117,0.9473624153190421
118,0.9465260558941977
119,0.9276735275640404
120,0.9744177306825603
121,0.9757857185978429
122,0.9798132763872076
123,0.9768618599463543
124,0.9780988114258431
125,0.9771727786959442
126,0.9626712169327695
127,0.9715082009877711
128,0.970675119808126
129,0.965040861118743
130,0.9556550537040909
131,0.9643444462639498
132,0.963614930920235
133,0.9662291745043228
134,0.9664522803285873
135,0.9668584443078775
136,0.9677068384520234
137,0.9604835518068884
138,0.9700887123931423
139,0.9728868620172745
140,0.9704600498857262
141,0.9740682220735387
142,0.9750522470277301
143,0.9763459040825044
144,0.9771094238412213
145,0.9788424430524069
146,0.9794504498660307
147,0.9802953631941763
148,0.9807021135181802
149,0.9805161694060532
150,0.9807914447405054
