Hari,Skor
1,-1.7635309942622612
2,0.9206113043651333
3,0.8812396157454556
4,0.881239615745026
5,-0.27793592712551574
6,-5.3072037029430135
7,0.7224995964902132
8,0.18139415142608417
9,0.779996841915463
10,0.8592070519247168
11,0.5620818277816657
12,0.6663018956052569
13,0.9208109446831999
14,0.7100953873833171
15,0.5851801384803853
16,0.016884440807275802
17,0.8799719157227491
18,0.6007747608439503
19,0.2715420570625817
20,0.49003220497416855
21,0.8040937473505743
22,0.42907005678567567
23,0.36861391261909093
24,0.4913662062612222
25,0.45942977460676615
26,0.758928544807263
27,0.46866582823673975
28,0.7538358471835334
29,0.7593319110979007
30,0.8292795831929954
31,0.8152775565410568
32,0.8301240136592589
33,0.8588156493701558
34,0.8189623655205849
35,0.7889220648547877
36,0.8571560354460273
37,0.7916595895531504
38,0.7896912903719455
39,0.7303117412081673
40,0.7875213658197782
41,0.822810989272334
42,0.7890909590156594
43,0.8271632959885221
44,0.8305676116869362
45,0.7670840522664819
46,0.7997494968942844
47,0.8253984226521478
48,0.8442778646001026
49,0.8428901201312302
50,0.8436156936224533
51,0.8419232609449016
52,0.8188448647821708
53,0.8413685158459037
54,0.8675234725446288
55,0.8587620167654119
56,0.8674567261577457
57,0.8653148248895056
58,0.8670111038378343
59,0.8594163711055046
60,0.8805489563432617
61,0.8772570966347424
62,0.8975819010964053
63,0.8972268706363914
64,0.8913366504853077
65,0.9054076246052144
66,0.897062110001001
67,0.9270998762306463
68,0.9335788945664114
69,0.9242029870709173
70,0.905448963821591
71,0.9120698231073718
72,0.9004484559358521
73,0.9008671938024506
74,0.9008315065249887
75,0.9000683563654162
76,0.8937320549103084
77,0.9103384726786955
78,0.8648167573005112
79,0.8567139387555771
80,0.8776738729894169
81,0.8442558971409975
82,0.839129142453789
83,0.7675421244363327
84,0.762784898549907
85,0.8411150308026941
86,0.8453476503570271
87,0.7416699090388001
88,0.7311669278521541
89,0.7311751665021778
90,0.7430168899212524
91,0.7426357948728355
92,0.7425000156433843
93,0.7422046106471094
94,0.7775683367176527
95,0.8135363504216906
96,0.7839650807668262
97,0.7677458782067973
98,0.8083168784394157
99,0.8162688462901062
100,0.8162799978204411
101,0.7823656764146908
102,0.7801179245814593
103,0.8087183837161906
104,0.8229021589109364
105,0.8200331995329487
106,0.8229014396988499
107,0.8361110655375101
108,0.8313585504915622
109,0.8480573758570953
110,0.8079339353516144
111,0.8363639898928749
112,0.8567140093204291
113,0.8526514994333969
114,0.85714099621342
115,0.8450241445382773
116,0.8571468822970445
117,0.8411119347322132
118,0.8625318995801547
119,0.8815405958132365
120,0.8770386594232569
121,0.8763923624500762
122,0.8835510880246216
123,0.900972828919176
124,0.8971521895807826
125,0.8960142217542396
126,0.8984052882935295
127,0.9172711864850894
128,0.9092973740209043
129,0.9096560158758353
130,0.9070359615778455
131,0.9250176825288495
132,0.918860329991084
133,0.9204086933638973
134,0.9058500008078967
135,0.9267018516289384
136,0.9373773775995242
137,0.9264243240273157
138,0.925590529434051
139,0.9374901058218448
140,0.9408304293729601
141,0.9355778846810479
142,0.9332836256391179
143,0.9333862423238263
