Hari,Skor
1,-2.7533879334237383
2,-2.7533879334237383
3,-0.5553176960394739
4,-16140.065186996337
5,-813.3532647839845
6,-72719.38305869697
7,-126.91085323519147
8,-21.201179403192565
9,0.8042275178981524
10,-2.737416374886402
11,-17.560740726498025
12,0.7608457840855518
13,0.5197975387836972
14,0.6616995177275745
15,0.5852702320653542
16,0.7853661672332716
17,0.7176198293948542
18,-0.05056683173938503
19,0.742532249388959
20,0.7654858989197719
21,0.7725886136863389
22,0.7523055062275661
23,0.7679741476155334
24,0.7786446829412745
25,0.779060475293458
26,0.7741553639395572
27,0.7773965297378093
28,0.7394264229610735
29,0.6770735480121112
30,0.6563297877690537
31,0.4601290208715352
32,0.652291315822916
33,0.5615225204755638
34,0.5309394559168412
35,0.21584979235090362
36,0.42486406925921427
37,-0.09193830330433683
38,0.08263939841758705
39,0.07547685385526381
40,-0.3597155837611954
41,-0.1511190970588825
42,-0.27554915085971965
43,-0.20419100892728048
44,-0.46229378961516665
45,-0.22264901098333656
46,-0.34267094297863054
47,-0.267458994962241
48,-0.36707066920747433
49,-0.29160854923023605
50,-0.5395881026143403
51,-0.3701640326489257
52,-0.36712862244472566
53,-0.48191383023429535
54,-0.4224483080126451
55,-0.25039419093195914
56,-0.2683944944700851
57,-0.27165547167349335
58,-0.24516137661070858
59,-0.22276268602952287
60,-0.2049503897132574
61,-0.18818832780632433
62,-0.14643258321496777
63,-0.18971409994680832
64,-0.22109277728311993
65,-0.08653909415377847
66,-0.05847709571119131
67,-0.08615950277287232
68,-0.056728385142944315
69,3.5825941144818074e-06
70,-0.17497385114763975
71,0.08922912724562182
72,0.23625318046997867
73,0.10334196625250736
74,0.172363675660258
75,0.1642136412481997
76,0.22278249984254894
77,0.17021580499683653
78,0.2613607232463937
79,0.4460274905215398
80,0.2650347327152286
81,0.23030928496834502
82,0.28040666298854267
83,0.3493070992777526
84,0.28749213880630853
85,0.6263634913239822
86,0.6264145826727703
87,0.6263929296665709
88,0.6620568192647134
89,0.6048023254970327
90,0.6805053155544318
91,0.6403185447355346
92,0.702013016972716
93,0.7020591348255865
94,0.6582017789061703
95,0.7175295717316226
96,0.6939310237243925
97,0.7381934349356962
98,0.7349276135961413
99,0.7749993009860984
100,0.7988747994955471
101,0.7893852709518726
102,0.8242455056887212
103,0.8162179689136584
104,0.8148092984896009
