Hari,Skor
1,-1.5912512626691515
2,-1.5912512626691515
3,-0.6187056455864495
4,-7588.188454336286
5,-281.3005958135035
6,0.8631443604409343
7,-1.3066877568041995
8,-1.6331774658633438
9,0.858300196124677
10,-12.780441124395132
11,-0.3660710056321279
12,0.12507817407691768
13,0.016293528285674763
14,-0.2496130694786467
15,-0.02986727862710592
16,-0.10753357926082452
17,-0.08181391562693063
18,-0.15975173869061443
19,-0.010302836459758824
20,-0.09940086357169342
21,-0.011937680522940308
22,-0.06081467702197774
23,-0.03428324293053531
24,-0.029964429882400445
25,-0.016164558476384316
26,-0.01759897546870559
27,0.019378165603752162
28,0.0012518664579361793
29,0.0033135961176292694
30,0.0339820735204589
31,0.011077906014960948
32,0.029951155689627473
33,0.037951564871852916
34,0.06877386970507349
35,0.04087943776988223
36,0.07181914616284568
37,0.06967017699138478
38,0.07328969071052482
39,0.19455134454611556
40,0.0996595162731937
41,0.40843849093659645
42,0.5346679946513185
43,0.33229453018597055
44,0.2723046284531341
45,0.5933812439812358
46,0.41085515001326556
47,0.6266898081014538
48,0.6533442905313575
49,0.6507974006793609
50,0.717166383772268
51,0.7168229563535252
52,0.6995649518280227
53,0.722756127621382
54,0.8216572361861646
55,0.704979109045984
56,0.7845105989679515
57,0.8862301322407798
58,0.8108357253083077
59,0.8655514007111622
60,0.9151182328588596
61,0.9251370949000421
62,0.9281104790099006
63,0.9279353583579277
64,0.9298945324798209
65,0.9326451819515349
66,0.9290969032537988
67,0.9298477112005749
68,0.9084522933225714
69,0.8885563414797629
70,0.8501906462123978
71,0.8589395210213404
72,0.9142846405062689
73,0.8755057374341491
74,0.8411480134734874
75,0.8710892709489005
76,0.849431697135537
77,0.80253823006348
78,0.8382477437155748
79,0.7036238151913152
80,0.7684103141564527
81,0.8249229745489832
82,0.7441773318278414
83,0.7489108197240933
84,0.7302308670358693
85,0.7475004412185111
86,0.6949642794419644
87,0.7099434747743668
88,0.695039690473123
89,0.7217266184004536
90,0.6906043928872334
91,0.6909358637493981
92,0.6850546403110421
93,0.6909324799626093
94,0.7254490321977556
95,0.7341911560246126
96,0.7269689500842735
97,0.7094417335210073
98,0.7348248817238973
99,0.7402236745934025
100,0.7302295630338261
101,0.7301523387334569
102,0.7543851801261174
103,0.76496376126557
104,0.757827412393611
105,0.7538813883403348
106,0.7733327716133062
107,0.7940831366461798
108,0.7845327247350725
109,0.7666579291628618
110,0.7845345630063476
111,0.7945301507120897
112,0.789622527452128
113,0.7945428437695948
114,0.8214020737557397
115,0.834462713430475
116,0.8490437659672195
117,0.8025917523893052
118,0.8596252872744516
119,0.8401906953481757
120,0.850870748438167
121,0.8921886939860865
122,0.8868212373507091
123,0.8806022304332377
124,0.8801650069470596
125,0.9010918740329095
126,0.9047428017260839
127,0.8947771236957327
128,0.8806221211462393
129,0.8924949470615119
130,0.9220418977044587
131,0.9178808711543252
132,0.9220308474183886
133,0.9245550892828172
134,0.9340914649658715
135,0.9317348480040412
136,0.9251946325507691
137,0.9288648040476101
138,0.9291936143646685
139,0.9333331135533555
140,0.9249572228594933
141,0.9355701627744342
