Hari,Skor
1,-1.069553912913603
2,-1.0695536878013696
3,-1.0695536765525198
4,-1.0695531036930341
5,-1.0695530439509056
6,-1.0695530414377332
7,-1.0695513839312967
8,-1.069550651673941
9,-1.069549512108909
10,-1.0695480614434842
11,-1.069546233215589
12,-1.0695461991212034
13,-1.0695409070467132
14,-1.069537582540025
15,-1.069533635804563
16,-1.0695296958153988
17,-1.0695223894526498
18,-1.0695282018440118
19,-1.0695082555834206
20,-1.069515451656311
21,-1.0694880350168838
22,-1.069473757593817
23,-1.0694574585047487
24,-1.0694395867340898
25,-1.069438229361479
26,-1.0693934873777966
27,-1.0693604615087176
28,-1.0693631348693589
29,-1.0693598168490608
30,-1.0692301562264888
31,-1.069172201270601
32,-1.0691017772689428
33,-1.0690246827501815
34,-1.0689379453361765
35,-1.068840425496862
36,-1.0687336967820005
37,-1.0685938051590282
38,-1.0684483494348038
39,-1.0682845521556432
40,-1.0682873699911606
41,-1.0683269248319762
42,-1.0681071196694392
43,-1.0674246786719475
44,-1.0673931088307484
45,-1.0669047652154449
46,-1.0668204449649492
47,-1.0660943629008504
48,-1.0660640565789157
49,-1.0651583509655915
50,-1.0647835752243378
51,-1.064596788647699
52,-1.0634627976555198
53,-1.0627728727573804
54,-1.0620898630816864
55,-1.0622961666948432
56,-1.060392516808538
57,-1.05956076715831
58,-1.0588343278679204
59,-1.0571532342804124
60,-1.0568941318878284
61,-1.0588402322453971
62,-1.052589117779231
63,-1.050930709047146
64,-1.0500105053063153
65,-1.0473175132136805
66,-1.0450877456100613
67,-1.0464530879855092
68,-1.0407307008737403
69,-1.0384354753739258
70,-1.0357461727329524
71,-1.0409467264986292
72,-1.0291303059056172
73,-1.026450476418579
74,-1.0256568522923293
75,-1.0197998954190006
76,-1.0139377202130038
77,-1.009700773888337
78,-1.0042127709017579
79,-0.9989746908914647
80,-0.9945352135408674
81,-0.9910928958627196
82,-0.9880844951845658
83,-0.9825021045907882
84,-0.9771186532567739
85,-0.9626113054378151
86,-0.9542883321322013
87,-0.9583903889681198
88,-0.9546239630448006
89,-0.941908369358315
90,-0.9467906352380719
91,-0.9093838394290235
92,-0.8984367907254278
93,-0.8860013783503244
94,-0.881143628091348
95,-0.8641874628844857
96,-0.8562313589645447
97,-0.860949794388195
98,-0.8512669345052166
99,-0.8246284828946098
100,-0.7957541703506648
101,-0.778980765651186
102,-0.7622540534733855
103,-0.7540230777798529
104,-0.743332122979506
105,-0.7275514937388303
106,-0.7067494380976356
107,-0.6679154530358666
108,-0.6440695965936487
109,-0.7078246023336106
110,-0.5939904329960817
111,-0.5963059459460631
112,-0.5478617165789268
113,-0.5160864620274244
114,-0.4939136685408274
115,-0.4879148010237706
116,-0.4628287401407607
117,-0.40051787712073006
118,-0.40630290566297567
119,-0.3313517854048855
120,-0.30397041291538174
121,-0.2637124806238358
122,-0.23467174967298177
123,-0.1906840672371708
124,-0.155782623811362
125,-0.14997707519661407
126,-0.11403187832977868
127,-0.047662988290883446
128,-0.02967304199903742
129,0.05144048228945475
130,0.10806055515999224
131,0.15625496984130505
132,0.14848990165741904
133,0.2680492365101529
134,0.21657019705147063
135,0.26620392153505945
136,0.36989331829220784
137,0.4852063576887019
138,0.4751699925711339
139,0.5471042002858881
140,0.6007952120422482
141,0.7051847357142973
142,0.6164642085779664
143,0.8090869971706872
144,0.9061111385119915
145,0.8955061175934785
146,0.9090390004373747
147,0.9782139570938077
