Hari,Skor
1,-6.855957097018586
2,-6.781296281784112
3,-6.35795612886865
4,-6.1748672124821375
5,-5.660336935150644
6,-5.655011082386049
7,-4.400155559338001
8,-4.663444377492099
9,-3.6351473463483748
10,-3.730318297125085
11,-2.1131243077885085
12,0.1327913542505501
13,-0.7801685838845782
