Hari,Skor
1,-6.782414206842659
2,-28.78425611189002
3,-1.2963789282380311
4,-7612287.337457172
5,-417.32929044078946
6,-26459.94767162486
7,-1030.9521240542033
8,-126.53921187294394
9,-109.36297631669704
10,-295.12112741168625
11,-214.87731078998428
12,-468.73796845456695
13,-261.6052782040057
14,-196.23720696714742
15,-169.15121035950668
16,-142.41404469848266
17,-102.64796742544641
18,-43.02412633580072
19,-62.77321759816065
20,-49.98739048002936
21,-58.001917410194174
22,-51.846673889313436
23,-49.89480551012836
24,-60.826415827986374
25,-59.87878947834623
26,-81.2250163229791
27,-70.18519004454359
28,-57.599403440784045
29,-73.79402052129159
30,-70.41264396977918
31,-64.05652473197331
32,-70.30694729531922
33,-80.48481959221762
34,-76.63925177483696
35,-70.21344312260202
36,-82.00688979362526
37,-77.76280775040574
38,-70.84330180596508
39,-73.49212023626534
40,-72.59172170813947
41,-76.19714416073309
42,-70.70672883277456
43,-75.5106747473338
44,-71.82313719433876
45,-64.75016857453882
46,-70.82741246582798
47,-59.32101425424772
48,-66.48953542783686
49,-61.483490231266536
50,-63.91118120648002
51,-61.14553108617247
52,-58.866780518331346
53,-58.40751065655082
54,-45.77256488266172
55,-51.97182920861159
56,-49.85045078817429
57,-51.89247612638892
58,-49.71863016482651
59,-52.287894037951745
60,-44.427694631389265
61,-35.209047145557705
62,-41.161469481800076
63,-37.424883133170965
64,-37.500444253077845
65,-29.446950102129588
66,-30.936633143081824
67,-34.3739340729246
68,-28.907043307048244
69,-33.37261280629369
70,-33.323478308051115
71,-35.51451739108682
72,-22.086152059509025
73,-22.087438097645897
74,-20.500001947646822
75,-25.912637831879074
76,-18.72644190890749
77,-14.794104835870465
78,-17.822959590105228
79,-15.573634618512102
80,-12.610567433480753
81,-13.734023170521732
82,-13.846992472066962
83,-11.472228533272874
84,-9.756899262593636
85,-13.997469844555205
86,-9.25007099684958
87,-5.83747362016093
88,-7.388897704875884
89,-9.39120767218051
90,-5.914611851203464
91,-5.361580700077107
92,-6.342264235861937
93,-4.480712585931106
94,-5.71431136826536
95,-4.771089819254729
96,-2.4456456074660196
97,-3.4260864745043307
98,-3.4696236883055036
99,-2.891170274242436
100,-1.9698261095118026
101,-2.2373807489432047
102,-0.9391501073923583
103,-1.411788142357239
104,-2.8963683413262773
105,-0.8238922696498518
106,-1.5956819521818102
107,-0.3314596727984671
108,-0.8997567807521123
109,-0.385969197057215
110,-0.9408325626646701
111,-0.2817052838475598
112,-0.38128123233623845
113,-0.3904734903100304
114,0.04626420168293599
115,-0.7584412754255827
116,-1.4829560227701246
117,0.02601909979788819
118,0.09810696897774096
119,-0.6379000640029135
120,0.10029438452862582
121,0.077385895026848
122,0.23577104590352604
123,0.21371156440453987
124,0.3148330263623811
125,0.24509417914399256
126,0.18276791880386178
127,0.27914314175917876
128,0.34495328095965105
129,0.3667794486803557
130,0.2843237436039113
131,0.36429801226680913
132,0.3582872914203824
133,0.38387548470723076
134,0.4368523374485447
135,0.41454078134433703
136,0.38344675492833935
137,0.3398471660139105
138,0.3739728105168464
139,0.3745141521799915
140,0.4080079131853246
141,0.4233297974401963
142,0.33576705599861856
143,0.38939545398737896
144,0.4126505182263076
145,0.41649613582964506
146,0.3790896844475068
147,0.41568830248251276
148,0.4132595251555822
149,0.3336953225459133
150,0.295641599430853
151,0.34732886152974696
152,0.29436048673918147
153,0.18123590551518898
154,0.40525640851361344
155,0.37548426885204245
156,0.29869444713790183
157,0.28599960815930636
