Hari,Skor
1,-8.693812014353021
2,-24.02226851104067
3,-4949.810432232494
4,-26366.517878893606
5,-841282.7119559732
6,-664187.4653411092
7,-1412382.5630768244
8,-190407.7698633083
9,-421579.25264531444
10,-316625.9667583103
11,-81994.9177475918
12,-100033.14628354456
13,-234228.2323924182
14,-384737.5490154681
15,-488826.71504670195
16,-475017.7650248068
17,-180433.89615753997
18,-109920.57583881322
19,-182465.12744336418
20,-92030.38961531622
21,-99163.96719119283
22,-53190.27323445363
23,-37369.59166839694
24,-57962.566096720235
25,-25179.756000467616
26,-25614.439599677935
27,-24088.14419627139
28,-11274.966263206536
29,-19604.03974633966
30,-18675.590721057884
31,-9318.489267694556
32,-10249.240261847453
33,-10636.280991190493
34,-9252.515008437058
35,-7268.457232582912
36,-4571.662643018624
37,-4113.711949667142
38,-1431.9697689749057
39,-3021.956462280954
40,-1369.0503342683476
41,-339.33091220794904
42,-1041.4324194493386
43,-228.5356335557518
44,-661.2397128327563
45,-457.5077206711913
46,-572.0156792869504
47,-111.93319398720303
48,-184.19106538349646
49,-107.13138541065834
50,-71.39336927181034
51,-22.781278856687145
52,-79.92074599286188
53,-34.031402397517006
54,-27.37023386708643
55,-18.33818867563343
56,-9.588828326192171
57,-10.545203295274453
58,-2.6362159927908744
59,-6.794081680317631
60,0.6533612447196375
61,-0.18512690891261507
62,0.12966174908168093
63,0.7967334759165716
64,0.5713508773209299
65,-0.1259559750788053
66,-0.6551857884180461
67,-5.06544574530908
68,-3.2400670544954915
69,-2.5786744925591054
70,-8.33944801832403
71,-2.954409071392986
72,-5.137621993740176
73,-5.502530140465251
74,-12.048057057128757
75,-7.009232102128614
76,-5.504843826863163
77,-5.397807554135131
78,-4.8498761237906765
79,-5.6631756964941395
80,-6.748414746424557
81,-5.038871412277866
82,-4.053833203132031
83,-4.692527521323361
84,-3.263818348261718
85,-3.3735486804470787
86,-2.9159882371038934
87,-2.7506502937603012
88,-2.6344257586987885
89,-2.106041172323231
90,-1.7537965327319003
91,-2.0606206966472542
92,-2.2553147173211276
93,-1.658149981036169
94,-0.9723911500497526
95,-0.8770398297084065
96,-0.009686214930376025
97,-0.5950528993914981
98,-0.6349330977318364
99,-0.4399251526209045
100,-0.21871243379288008
101,0.2816529048894696
102,-0.04976411805275416
103,0.30406181318664083
104,0.4023974042413143
105,0.49910275114114266
106,0.6435079512555586
107,0.7007925900995133
108,0.6858669280571367
109,0.77433012066618
110,0.7797296341818019
111,0.8387584492441924
112,0.797067895402595
113,0.8491512587513776
114,0.8478626199122068
115,0.8938968919430147
116,0.9355945360019172
117,0.94539760181376
118,0.9374490278639293
119,0.9135314327255238
120,0.9584708956573714
121,0.968798859483151
122,0.9614441347681936
123,0.9747664902595484
124,0.980600944099695
125,0.9876184309403949
126,0.9839394956854665
127,0.9883071568746883
128,0.9897203740966299
129,0.9900742533579319
130,0.9887369700931026
131,0.9898189773986651
132,0.9899717593765806
133,0.989902662100333
134,0.9899083555344881
135,0.9900303503069557
136,0.9899133081483743
137,0.9898428096321233
138,0.9895644413995927
139,0.9900859763508321
140,0.9899593522099426
141,0.9894917192852091
142,0.9898418712436236
143,0.9896307938517753
144,0.9898932538779065
145,0.9899424528345324
146,0.9901059927424962
147,0.9900086187746813
148,0.9898768033599572
149,0.9900458336532229
150,0.990004311668446
