Hari,Skor
1,-1.150968452820138
2,-0.059922277689503645
3,0.05514127298021387
4,0.05514127298019189
5,-29607.461443162963
6,-17860.092328043338
7,-84.28600167306507
8,-123.54273940183887
9,-503.28469271531264
10,-47.41355242771692
11,-113.86285862343124
12,-23.906636455319205
13,-16.697291048761983
14,-31.00017864519068
15,-47.224883576748745
16,-35.898327961245215
17,-7.161579186802371
18,-92.71647450183225
19,-43.921570861238834
20,-130.4142899622831
21,-92.30495969034257
22,-118.41715949411471
23,-94.8359762202137
24,-93.93061892804587
25,-75.38891824993046
26,-49.64057150016681
27,-38.45046626586619
28,-26.690250411769338
29,-15.81238050594716
30,-3.720018348408982
31,-8.554758754838188
32,-5.637169735154582
33,-0.6203061989604481
34,-2.1122513976809563
35,-0.6749279746785917
36,-0.3684143931783628
37,0.6057929310167323
38,0.5454931341632492
39,0.8791817010920303
40,0.8043011747132099
41,0.8786426340081083
42,0.8835848088078071
43,0.8822261452488214
44,0.7925381981942553
45,0.6997974178951749
46,0.6736831061909085
47,0.6845446708251696
48,0.15393789280665804
49,0.2158306608005235
50,0.21766899713658128
51,0.384499886180234
52,0.3828819221990367
53,0.5457090737895419
54,0.49687568074831223
55,0.5180212295103279
56,0.5775391808305197
57,0.5139359138912323
58,0.4867058641334837
59,0.5174841816452643
60,0.4874378742856038
61,0.39464034105688583
62,0.13760145839989435
63,0.1659477803354542
64,0.18060331858920264
65,-0.29888982275182174
66,-0.24363027521883285
67,-0.35720415897862967
68,-0.7926489041552405
69,-1.0837767855762932
70,-0.9123339561341581
71,-1.4449071239691622
72,-1.0754470222465433
73,-1.3740934153232893
74,-1.045698747248073
75,-1.1560290025247801
76,-0.9179756214947934
77,-1.1647386523947763
78,-1.151348834311412
79,-1.39327183748708
80,-1.3743822211712602
81,-1.3179373954880318
82,-1.4050350897665758
83,-1.4992835798652107
84,-1.2627450468245818
85,-1.1387561693342763
86,-1.1166488314762772
87,-1.1010173865240018
88,-1.0132597934000098
89,-0.8395107838491989
90,-1.0800344355485088
91,-0.7129064457657113
92,-0.5344416524695061
93,-0.48907474248325844
94,-0.40251015380801825
95,-0.32262530676128076
96,-0.2911828335491806
97,-0.13875787855478228
98,-0.04382695802409109
99,-0.018421695251310766
100,0.0006211945709532207
101,0.11928258753977183
102,0.12829867839658615
103,0.22603652729291424
104,0.26447341810587255
105,0.3036377048426775
106,0.24881084921349228
107,0.36114914929355346
108,0.3373615063112473
109,0.46842909518944553
110,0.5509426219222737
111,0.5298690402510204
112,0.6187295800432007
113,0.60388522770492
114,0.6678792788029337
115,0.701679106735408
116,0.7494295418105419
117,0.784044145472686
118,0.7698316430441853
119,0.8233188811040852
120,0.8216178027442275
121,0.8612290372696856
122,0.8817429684669863
123,0.8839593676081641
124,0.8857512244127703
125,0.8820309159592031
126,0.9176344296170628
127,0.9113681725504861
128,0.9150889467619184
129,0.9472079317869793
130,0.9510255521231026
131,0.9459310284301918
132,0.9671956427429069
133,0.970855481217561
134,0.9663030985245121
135,0.9726917610295697
136,0.9798493954389464
137,0.9813492777431344
138,0.9809852107347716
139,0.9867495056084926
140,0.9877976939844695
141,0.9871513132284637
142,0.9909513049465768
143,0.9913148314334773
144,0.9920722357337948
145,0.9916366338224318
146,0.990537355495246
147,0.9925087610143641
148,0.9924422091549341
149,0.9927842365002948
150,0.9924745652549405
151,0.9927199136242637
152,0.9928742649079777
153,0.9928645379314839
154,0.992893625620011
155,0.9929227974896259
