Hari,Skor
1,-2.983454513965487
2,0.7185976957069091
3,-29513.966252929436
4,-6011004.495195328
5,-30102668.900784
6,-269.9106368231638
7,-2.7712565665876863
8,-3777.7577878191446
9,-6.414308279069801
10,-17.04097813427781
11,0.6987823264144404
12,-1.003093832026288
13,-0.19438315778073045
14,0.2825737777343438
15,-1.4745923002816719
16,-0.020717510878522916
17,-1.5780605000296974
18,-2.009404614772408
19,-2.2330319489521453
20,-1.8009451614503131
21,-1.8240397782179247
22,-1.812624533161462
23,-1.7303780988886368
24,-1.592025347993594
25,-1.795189193477308
26,-1.8162589717961137
27,-1.4391639304260235
28,-1.702838939703459
29,-1.313798837419907
30,-1.305404039255051
31,-1.1070272558049479
32,-1.0734754431110942
33,-1.2425618483097263
34,-1.3058976220197822
35,-0.9508042735289568
36,-0.9490431477786168
37,-0.8047275235705174
38,-0.5522661656034693
39,-0.45589426388134013
40,-0.4439261193249311
41,-0.4188194484273522
42,-0.4364572677555314
43,-0.4220642929671652
44,-0.4417676717426664
45,-0.4041694507314253
46,-0.3709849321157481
47,-0.3980003677908954
48,-0.40279066093241234
49,-0.38103628399052436
50,-0.3990833373380802
51,-0.3771909933011188
52,-0.3883479714260232
53,-0.392386908113999
54,-0.4090678967331649
55,-0.4086421971966274
56,-0.3953922015643119
57,-0.4399178696416388
58,-0.4120670607938193
59,-0.3942604464354169
60,-0.3786577111350451
61,-0.43003483478952376
62,-0.3683259937708152
63,-0.4512028541789028
64,-0.4456284914888182
65,-0.4678136173233869
66,-0.4702774146611157
67,-0.4207507832464803
68,-0.4534644926498741
69,-0.3260425450675146
70,-0.4210933365244218
71,-0.31247411566451455
72,-0.3964640459094273
73,-0.3740865731892664
74,-0.37952471116257636
75,-0.2856588758910077
76,-0.3124281489062022
77,-0.3108734620203504
78,-0.29243227653893866
79,-0.20275914275745688
80,-0.30598661748404865
81,0.016891286778020764
82,-0.17404112092848534
83,0.0186151452361073
84,0.15913213810188687
85,0.23881623189047552
86,-0.0006116872925649997
87,0.17547367296720184
88,0.23497306509085936
89,0.2700249073051386
90,0.17519102069972858
91,0.2981755958900286
92,0.25236544366410496
93,0.0542187592265404
94,0.27679075096836714
95,0.27345168235266504
96,0.32913019531861964
97,0.32934537093800487
98,0.3709258584805566
99,0.2746367261104692
100,0.36334786327473323
101,0.37093036648730515
102,0.42750815608340376
103,0.3950552144871442
104,0.39795036698215824
105,0.5305225294681983
106,0.4123252073711683
107,0.47578218576583375
108,0.591669927866448
109,0.5360725992719445
110,0.4737102846449577
111,0.6271070024463635
112,0.5618492867140268
113,0.731611740533328
114,0.5581240990999277
115,0.7812372213723799
116,0.7220607879755627
117,0.6356682575810843
118,0.7253750110251307
119,0.7869598130283764
120,0.7739609703394088
121,0.7870651036236196
122,0.8403448270045619
123,0.8141452597570769
124,0.8278980567390765
125,0.8444347957547356
126,0.8441340483831865
127,0.8530370686494156
128,0.8274566481807009
129,0.846494546403023
130,0.863413694396982
131,0.844000219405256
