Hari,Skor
1,-4.15512669904216
2,0.34076205713480723
3,-2.946259642607011
4,-2.9462596440316764
5,-86397.43077362215
6,-1378.522036525852
7,-1319.6392227173374
8,-937.7677982348141
9,-877.7777246513909
10,-7.82794583045624
11,-42.95453721561077
12,-3.2256730817566517
13,0.05579525433617416
14,-0.9510956114695968
15,0.16552012253371529
16,-1.0918704455597004
17,0.5398067769473598
18,0.4456883721006142
19,-1.1753797260487775
20,-2.0849735382990486
21,-1.3598204283799618
22,-4.806023549503035
23,-2.6624039302373053
24,-6.1239236998854905
25,-4.7822962888103255
26,-3.3468177140728095
27,-3.6003901400371836
28,-7.36920366918285
29,-6.258583115716234
30,-5.358655149063187
31,-7.166556201567712
32,-5.9158092694620255
33,-5.89057165943233
34,-6.998149583398311
35,-6.744025898272581
36,-6.570167963477486
37,-6.554192745742648
38,-6.32273537151414
39,-5.953061770015195
40,-7.129894387715245
41,-5.89400163978336
42,-5.278257500174826
43,-4.694788828875311
44,-5.096524643373062
45,-5.107171099513566
46,-4.3705429212793
47,-5.208213535376844
48,-4.9462886232383445
49,-5.1092014959081675
50,-3.5982595611812203
51,-3.1011898706213206
52,-3.095136037921476
53,-3.806900070398603
54,-2.6282119362252283
55,-2.5126204510438868
56,-2.047130076402178
57,-1.5575770839839422
58,-1.5403708986023847
59,-1.554627966310731
60,-2.296053361029265
61,-1.53999480588449
62,-1.4661817513551578
63,-1.883556196211233
64,-0.6994396169511623
65,-0.7921768039781054
66,-1.0554272618862495
67,-0.800363875284765
68,-0.12368225657610266
69,-0.30571730465912306
70,-0.2529181076771754
71,0.08154900381189145
72,0.15538005022067625
73,0.2985341536197398
74,0.2598929636661239
75,0.08217866047030009
76,0.3562385268858369
77,0.37811162080904437
78,0.35657017053444884
79,0.5571478357382209
80,0.5415962028961478
81,0.6198392536565647
82,0.5003622568897447
83,0.6467331179694092
84,0.6404886754650732
85,0.6195891129607576
86,0.7452481849312694
87,0.6310148099620484
88,0.715571362892125
89,0.7416612900407935
90,0.7528100424099377
91,0.7726669045829448
92,0.7344629460247638
93,0.7536704784672376
94,0.753680252952614
95,0.7425456097806497
96,0.7378037016413993
97,0.7371819676208419
98,0.7756965977421608
99,0.743399658239754
100,0.7726640261720217
101,0.7480604234182305
102,0.6740674185621534
103,0.7310253088918668
104,0.7338190655093003
