Hari,Skor
1,-0.8248794263092272
2,-0.7917222855425883
3,-0.04098677475403911
4,-2.279911327378239
5,-143.97188813569434
6,0.18935058230653112
7,-24.55533829325227
8,-1.8444401572480413
9,-22.655082851233654
10,-18.594016080852334
11,-10.506099740042602
12,-18.14024966135745
13,0.730100817806736
14,0.8947741655877345
15,0.9913011260888253
16,0.9858716334038529
17,0.9015054564342071
18,0.7559988950933848
19,0.9234826315559266
20,-0.3736940143064267
21,-0.3987461413803617
22,-4.724794686621937
23,-5.948176813017154
24,-3.7439087936614577
25,0.03886610348493258
26,0.011273361735370524
27,0.31511530124087606
28,-0.10727881552640106
29,-1.9580115065940746
30,-3.0237054817641864
31,-3.6960979260529783
32,-6.138932923961014
33,-6.575313581599102
34,-8.324971000807743
35,-10.159684231218538
36,-8.808064389771458
37,-8.255612222419236
38,-8.90887716003949
39,-9.154733895517337
40,-7.980123519304856
41,-7.887528442224717
42,-7.4169921356699255
43,-6.578411606504579
44,-6.064682324730666
45,-5.360224169711366
46,-4.530431796994617
47,-4.102362693506521
48,-4.172832338378756
49,-3.5633976972005703
50,-2.711422738664047
51,-2.2787384081178126
52,-1.490146645400701
53,-1.948811721731774
54,-1.2692299492489494
55,-0.6351460348101172
56,0.22195734369366915
57,-0.3228093602375779
58,0.1085449307607359
59,0.42284463685144513
60,0.690882099135733
61,0.778595130895444
62,0.9380094368730431
63,0.9808386707171871
64,0.9704298044924492
65,0.9134728034639514
66,0.8127347145432364
67,0.7710954441598487
68,0.43597765951471434
69,-0.047457435779891144
70,0.09639702911665071
71,-1.2702641150629117
72,-1.2661561596048716
73,-1.1760831056347918
74,-2.4564218754351494
75,-3.959648493033411
76,-3.7004587555616197
77,-3.6868530308127214
78,-3.025472258679242
79,-4.799379347569262
80,-5.588532443122425
81,-5.282529390523286
82,-5.584546542812722
83,-4.77336076733499
84,-5.737318851509954
85,-4.976033340910673
86,-5.455853048142279
87,-5.127299525856376
88,-4.594584181110013
89,-4.002331996722286
90,-3.849864747763923
91,-3.4355015730460448
92,-3.5275856494419786
93,-2.83678977809833
94,-1.8561315682367772
95,-2.033683523099192
96,-1.5975417825570544
97,-1.6241943356768505
98,-1.327773009901143
99,-0.9813284092898373
100,-1.0663502337963289
101,-0.537771893844204
102,-0.49001781311409065
103,-0.14293685965689473
104,-0.021049168282069708
105,0.17354709836680027
106,0.3122490754086312
107,0.2989560345399176
108,0.41162763998753027
109,0.5664649627743819
110,0.6915736957047263
111,0.7350883212528421
112,0.786623879796092
113,0.8396486272397015
114,0.8715925760676326
115,0.9098428045358345
116,0.9379883967096455
117,0.9096085632710906
118,0.9261825434998338
119,0.9714223969275364
120,0.9818848151589379
121,0.9768906766389823
122,0.9816047096309111
123,0.9719690446434416
124,0.9969791748642004
125,0.9978472195782527
126,0.9977339652985299
127,0.9969384056690803
128,0.9867558373377836
129,0.9930467588094597
130,0.9899065464925504
131,0.990903541617432
132,0.989217277004405
133,0.9857726444590648
134,0.9827820915207198
135,0.9690029766953103
136,0.972260275389204
137,0.9719955228124909
138,0.9842122234482321
139,0.9706552755006431
140,0.9687389899659774
141,0.9665712027112081
142,0.9666041595236547
143,0.9658037385330899
144,0.962251767504283
145,0.9729909830550416
146,0.9710433463434694
147,0.9629380239814663
148,0.9641984345793687
149,0.9624591784033616
150,0.9662380396889216
151,0.9668432371598894
152,0.9689894036552579
153,0.9704219943880217
154,0.9655285959428717
155,0.9690728750568096
156,0.9716990892291836
157,0.9711925024470559
158,0.9739077328015697
159,0.9719404200913055
160,0.9775755623983323
161,0.9765463594069376
162,0.9774001503696607
163,0.9789122217291629
164,0.9804950919008835
165,0.9794979833656225
166,0.984200653509593
167,0.9825461746364477
168,0.9862645937758441
169,0.9860599951904616
170,0.9871560545621547
171,0.988400060523595
172,0.9889453705601456
173,0.9906750055508454
174,0.9912476070062021
175,0.9924715706711466
176,0.9934628435071152
177,0.992067353936082
178,0.9934287136005249
179,0.9951862335053028
180,0.9954195475524682
181,0.9962230086014368
182,0.9960138449943275
183,0.9965989607925455
184,0.9972410894119789
185,0.9971705544107997
186,0.9973328347069436
187,0.9977361758257445
188,0.997804214625554
189,0.9978733572199804
190,0.9984163669671124
191,0.9984502040110608
192,0.9987409978720245
193,0.9987231014948409
194,0.9989375217775551
195,0.9989396453984283
196,0.9988699457651138
197,0.9990236604759559
198,0.999118575127684
199,0.9991314353196011
200,0.999123018240285
201,0.999141180867306
202,0.9991487907511746
203,0.9991545749679887
204,0.9991596319228299
205,0.9991574202432562
206,0.999158987246474
207,0.9991586883410469
208,0.999161127766527
209,0.9991577025670999
210,0.9991538773025704
211,0.9991548674939484
212,0.9991609134196807
213,0.999157962747183
214,0.999159785580545
215,0.9991604284784193
