Hari,Skor
1,-1.8819016673857236
2,-0.9351587365447402
3,-8134.287623864181
4,0.01865278788804403
5,0.5326129970142359
6,-9.694501273022818
7,0.5998992763976707
8,0.871571425519445
9,0.7164276618090493
10,0.7757339932021312
11,0.7968595539869918
12,0.6606663410698287
13,0.6767324030258788
14,0.6603698872121284
15,0.7303084579592478
16,0.7188841890415871
17,0.6837299659426821
18,0.7180036041690718
19,0.7066499093816843
20,0.7312728840441984
21,0.7765165376419061
22,0.7312921814186342
23,0.7309838254888408
24,0.8591971277038545
25,0.859192118487969
26,0.8525137453748414
27,0.8647581672443865
28,0.8909870849444889
29,0.8914684094302673
30,0.893300939898529
31,0.8930138670889536
32,0.8824547655843282
33,0.8590352372620158
34,0.4933938642609045
35,0.8933048998007047
36,0.7565097913371094
37,0.4137895672311743
38,0.5485080230654227
39,0.6330305458050656
40,0.6446945153831913
41,0.35820321006969313
42,0.4666064665013975
43,0.2851385127980057
44,0.019425551060537227
45,0.0918962797708559
46,-0.04815926709082774
47,0.025949022608696026
48,0.0779697009269138
49,-0.11480355090679883
50,-0.1567551133082996
51,-0.09315831262656604
52,-0.12906746140709124
53,-0.11488918050507246
54,-0.3043084354393599
55,-0.1979647203952415
56,-0.15616429853617486
57,-0.20251539507378835
58,-0.06678638521084013
59,-0.11811076544507038
60,-0.06159255316563739
61,-0.12993907879449296
62,-0.20888903977439655
63,-0.07338192548149758
64,0.16723357563877805
65,0.0762018530814832
66,0.17886751053729766
67,0.16910276493503862
68,0.14615804353131157
69,0.20137225905978617
70,0.18560683423911828
71,0.19360034813144045
72,0.2285120627541649
73,0.2428241446673831
74,0.21966050663619363
75,0.3559945671884076
76,0.3304361346003264
77,0.2604462549634957
78,0.2976201012092089
79,0.38711995157992296
80,0.3882156071499192
81,0.37463570125352363
82,0.36458038057426
83,0.4307053411997027
84,0.46825667392695525
85,0.46347530808876103
86,0.5172129606909407
87,0.47832816712038895
88,0.4493079181636713
89,0.47692511307266594
90,0.5708599259406774
91,0.5544161506299584
92,0.6104564794609573
93,0.5631355154521214
94,0.5475647757849149
95,0.6678081062063245
96,0.6584622175529227
97,0.6660787869771557
98,0.6084545813894129
99,0.6901782844484002
100,0.6478065516333726
101,0.6478148917772696
102,0.6561982789469174
103,0.6630154386630904
104,0.667814684535197
105,0.6701527839758266
106,0.6660112602959328
107,0.6588146254392464
108,0.6653745656229785
109,0.6653701058187533
110,0.6701561787728932
111,0.6879945439272053
112,0.6482042214992099
113,0.6724332356821463
114,0.6662022029965287
115,0.6596893935747298
116,0.6704888770298321
117,0.666202362503123
118,0.6695666127895072
119,0.6715805310465377
120,0.6696706045676759
121,0.6920252243360205
122,0.6812337937003702
123,0.6754662095532012
124,0.6797285604395464
125,0.6976741708833559
126,0.6945578655583755
127,0.6976824572195148
128,0.714526888578723
129,0.7135329803892885
130,0.7135885663131498
131,0.7329850284966275
132,0.7173496628096145
133,0.7367549853642887
134,0.7529758662464179
135,0.7338777352421688
136,0.71965764106883
137,0.7419568247660553
138,0.7556922350005681
139,0.7690257443213326
140,0.7981889608577304
141,0.79112402258001
142,0.7862327044845663
143,0.8237675765415072
144,0.8312880020010351
145,0.8234811721190831
146,0.8210947827371995
147,0.8739795542329167
148,0.8883565163223376
149,0.8801393002402128
150,0.88836959588377
151,0.8813070473937149
152,0.9028599690894207
153,0.9094464702234055
154,0.8766243677119452
155,0.9097183144099308
156,0.9113505016013526
157,0.9028569165140388
158,0.9113997877274582
159,0.903839534610534
160,0.9186587992121079
161,0.9210279917382206
162,0.9210943038199534
163,0.9187624593532728
164,0.9010887394872326
165,0.924917143956768
166,0.9163001638760502
167,0.9205688213775035
